,0
7280,80834
7281,81000
7282,82088
7283,82463
7284,83897
7285,84015
7286,84240
7287,84273
7288,84855
7289,86762
7290,87186
7291,90795
7292,92046
7293,92122
7294,92789
7295,94931
7296,96020
7297,98973
7298,99364
7299,99691
7300,100185
7301,103059
7302,103606
7303,103721
7304,105531
7305,114066
7306,114250
7307,115133
7308,119068
7309,127164
7310,128671
7311,128981
7312,129337
7313,129822
7314,130292
7315,139881
7316,140361
7317,141052
7318,150778
7319,156091
7320,157108
7321,157110
7322,157112
7323,160848
7324,167570
7325,168546
7326,168564
7327,173399
7328,173401
7329,2669
7330,1867
7331,201
7332,7742
7333,1112
7334,3884
7335,5287
7336,5385
7337,6032
7338,59141
7339,5941
7340,946
7341,3880
7342,5389
7343,6093
7344,6266
7345,6630
7346,6743
7347,4506
7348,388
7349,1824
7350,2963
7351,3881
7352,4185
7353,4479
7354,74944
7355,97397
7356,2016
7357,3660
7358,3567
7359,5544
7360,54281
7361,87405
7362,536
7363,1014
7364,1440
7365,1853
7366,1925
7367,2782
7368,2983
7369,3292
7370,3394
7371,3672
7372,3739
7373,3770
7374,4009
7375,4296
7376,4462
7377,4498
7378,4557
7379,4932
7380,5023
7381,5177
7382,5426
7383,5475
7384,5599
7385,5603
7386,5604
7387,6184
7388,6235
7389,6366
7390,6783
7391,7040
7392,7072
7393,7087
7394,7104
7395,7111
7396,7210
7397,7218
7398,7253
7399,7335
7400,7484
7401,7792
7402,8056
7403,8404
7404,8618
7405,8960
7406,25769
7407,25788
7408,25793
7409,25805
7410,25810
7411,25818
7412,25927
7413,25937
7414,26083
7415,26356
7416,26524
7417,26694
7418,26797
7419,26842
7420,31547
7421,42163
7422,50742
7423,54833
7424,58439
7425,60020
7426,60333
7427,62526
7428,63808
7429,64499
7430,67957
7431,68486
7432,68967
7433,69849
7434,70188
7435,71011
7436,71579
7437,73211
7438,73494
7439,74696
7440,77328
7441,77330
7442,77359
7443,78140
7444,80337
7445,80451
7446,81061
7447,81817
7448,82102
7449,84716
7450,96612
7451,103444
7452,105799
7453,95002
7454,456
7455,2977
7456,5807
7457,6265
7458,6769
7459,8362
7460,8864
7461,32302
7462,7122
7463,7619
7464,26528
7465,92702
7466,93040
7467,93404
7468,119565
7469,122282
7470,132792
7471,133814
7472,135190
7473,139114
7474,140353
7475,142115
7476,143357
7477,152976
7478,1601
7479,2049
7480,2077
7481,2408
7482,2537
7483,2614
7484,3216
7485,3431
7486,3692
7487,4135
7488,4213
7489,4354
7490,4652
7491,4803
7492,5353
7493,5454
7494,5539
7495,5543
7496,5852
7497,6477
7498,7015
7499,7025
7500,7080
7501,7114
7502,7127
7503,7237
7504,7308
7505,7340
7506,7391
7507,4212
7508,7217
7509,7831
7510,7832
7511,7833
7512,7835
7513,8898
7514,3929
7515,443
7516,803
7517,936
7518,1329
7519,2173
7520,2493
7521,3028
7522,3099
7523,3199
7524,3221
7525,3349
7526,3496
7527,3518
7528,3602
7529,2283
7530,53883
7531,33898
7532,80222
7533,84952
7534,87197
7535,105769
7536,113275
7537,163809
7538,165141
7539,77427
7540,26901
7541,96857
7542,106910
7543,40988
7544,72696
7545,77414
7546,77846
7547,263
7548,2482
7549,3728
7550,7478
7551,7566
7552,7983
7553,8779
7554,31494
7555,74152
7556,90738
7557,111436
7558,112497
7559,136485
7560,2820
7561,3144
7562,472
7563,3133
7564,3309
7565,3501
7566,5752
7567,6474
7568,6995
7569,27724
7570,33288
7571,2358
7572,2579
7573,2766
7574,2984
7575,4130
7576,4189
7577,4459
7578,4473
7579,4684
7580,4783
7581,4790
7582,4834
7583,4933
7584,4957
7585,5601
7586,5692
7587,6082
7588,6084
7589,6269
7590,6348
7591,6470
7592,6576
7593,6617
7594,6868
7595,7220
7596,7240
7597,7341
7598,7379
7599,7757
7600,8044
7601,8119
7602,8639
7603,8742
7604,25891
7605,26965
7606,286
7607,700
7608,163985
7609,165551
7610,488
7611,877
7612,1442
7613,3915
7614,3982
7615,4063
7616,4290
7617,4555
7618,1054
7619,465
7620,1423
7621,2809
7622,3051
7623,3319
7624,4756
7625,4769
7626,5172
7627,5646
7628,5875
7629,6781
7630,7165
7631,7174
7632,8273
7633,8833
7634,39421
7635,241
7636,580
7637,1018
7638,1119
7639,484
7640,2853
7641,2879
7642,3892
7643,5999
7644,6057
7645,8537
7646,8939
7647,26340
7648,27738
7649,27800
7650,32554
7651,47404
7652,50796
7653,56003
7654,60161
7655,62956
7656,65685
7657,68480
7658,69805
7659,69818
7660,69953
7661,71619
7662,73268
7663,73664
7664,74452
7665,74624
7666,81993
7667,84884
7668,91660
7669,94833
7670,98239
7671,100450
7672,103315
7673,104984
7674,108689
7675,116215
7676,120825
7677,144050
7678,26849
7679,27584
7680,54910
7681,63826
7682,85412
7683,92309
7684,99470
7685,102070
7686,105585
7687,116668
7688,121241
7689,141718
7690,163921
7691,2388
7692,2626
7693,4021
7694,6547
7695,7767
7696,27456
7697,49772
7698,505
7699,1890
7700,4450
7701,4537
7702,4581
7703,4593
7704,5076
7705,5357
7706,5947
7707,6261
7708,7018
7709,8063
7710,8982
7711,31026
7712,31114
7713,33826
7714,37475
7715,43556
7716,48319
7717,55110
7718,56885
7719,57526
7720,424
7721,834
7722,1490
7723,1532
7724,1599
7725,1632
7726,1886
7727,2449
7728,2845
7729,2979
7730,4217
7731,4775
7732,4875
7733,4968
7734,5080
7735,5329
7736,5448
7737,5531
7738,5562
7739,5615
7740,5880
7741,5901
7742,5962
7743,6284
7744,6587
7745,6827
7746,7189
7747,7315
7748,7343
7749,7899
7750,8130
7751,8367
7752,8720
7753,8839
7754,8911
7755,8918
7756,31445
7757,31724
7758,1122
7759,1424
7760,2992
7761,3887
7762,4981
7763,4985
7764,54328
7765,69278
7766,25777
7767,33312
7768,33779
7769,68835
7770,73000
7771,8675
7772,1044
7773,1489
7774,2007
7775,5667
7776,2264
7777,2457
7778,114
7779,1502
7780,1605
7781,2426
7782,4540
7783,4898
7784,4202
7785,1511
7786,2569
7787,2753
7788,3810
7789,3923
7790,3928
7791,3936
7792,6288
7793,438
7794,823
7795,1415
7796,1926
7797,2904
7798,2972
7799,3808
7800,5397
7801,7706
7802,59
7803,2855
7804,130448
7805,132157
7806,152079
7807,64032
7808,2744
7809,3557
7810,4046
7811,4186
7812,4426
7813,2870
7814,3076
7815,3284
7816,3311
7817,3375
7818,3414
7819,3492
7820,3520
7821,3590
7822,3600
7823,3605
7824,3610
7825,5965
7826,7348
7827,8936
7828,62250
7829,65567
7830,66744
7831,69118
7832,81516
7833,85540
7834,87004
7835,92262
7836,94128
7837,94160
7838,75
7839,872
7840,4334
7841,5258
7842,5891
7843,6023
7844,6159
7845,6920
7846,8620
7847,8738
7848,26094
7849,4140
7850,5267
7851,7319
7852,54768
7853,55020
7854,55292
7855,61246
7856,6339
7857,7212
7858,1767
7859,1850
7860,2563
7861,2609
7862,2714
7863,2894
7864,3223
7865,214
7866,756
7867,1000
7868,7844
7869,8208
7870,8765
7871,8827
7872,1507
7873,209
7874,295
7875,451
7876,513
7877,1477
7878,1493
7879,1549
7880,1642
7881,1854
7882,5245
7883,26413
7884,983
7885,7707
7886,26462
7887,251
7888,2008
7889,1525
7890,4770
7891,5109
7892,51632
7893,59392
7894,60674
7895,64116
7896,80350
7897,87975
7898,97462
7899,100611
7900,111144
7901,148
7902,4627
7903,49276
7904,122940
7905,4389
7906,1383
7907,67
7908,52668
7909,56945
7910,72741
7911,245
7912,6551
7913,26327
7914,26403
7915,27251
7916,31490
7917,35347
7918,45038
7919,46201
7920,52938
7921,60806
7922,62764
7923,63239
7924,65667
7925,74089
7926,82157
7927,85181
7928,88301
7929,92490
7930,95375
7931,101170
7932,600
7933,2487
7934,2625
7935,4106
7936,4274
7937,4900
7938,4987
7939,5011
7940,5199
7941,5663
7942,5722
7943,5808
7944,5859
7945,5867
7946,5889
7947,5912
7948,6033
7949,6417
7950,6689
7951,6792
7952,6969
7953,7031
7954,7364
7955,7657
7956,8016
7957,8704
7958,8872
7959,26148
7960,26159
7961,26197
7962,26236
7963,26322
7964,26344
7965,26399
7966,26472
7967,26493
7968,26602
7969,26612
7970,26649
7971,26681
7972,26736
7973,26804
7974,26925
7975,27595
7976,31647
7977,32174
7978,33152
7979,34583
7980,40148
7981,41136
7982,43419
7983,44582
7984,46821
7985,46855
7986,47330
7987,48825
7988,50944
7989,51091
7990,51498
7991,57910
7992,60133
7993,60647
7994,60686
7995,61041
7996,61073
7997,64231
7998,64508
7999,66130
8000,66310
8001,66330
8002,66785
8003,67070
8004,68482
8005,70208
8006,70607
8007,70670
8008,70817
8009,70849
8010,70932
8011,71732
8012,72131
8013,72308
8014,72330
8015,72630
8016,72762
8017,73488
8018,74129
8019,80677
8020,81725
8021,82744
8022,88376
8023,89490
8024,89840
8025,92643
8026,94837
8027,98585
8028,100159
8029,101137
8030,101498
8031,101527
8032,101531
8033,101973
8034,102028
8035,102684
8036,103808
8037,103867
8038,104712
8039,104906
8040,105593
8041,106542
8042,109181
8043,109295
8044,110110
8045,110501
8046,110586
8047,111249
8048,113278
8049,113364
8050,114128
8051,115824
8052,116397
8053,116831
8054,118706
8055,118898
8056,126430
8057,127096
8058,128542
8059,128600
8060,130576
8061,131796
8062,134170
8063,136628
8064,137315
8065,138210
8066,138212
8067,139855
8068,141408
8069,141422
8070,141812
8071,142364
8072,142923
8073,144976
8074,145418
8075,146327
8076,146680
8077,154915
8078,155064
8079,155288
8080,155968
8081,156371
8082,158956
8083,160954
8084,161127
8085,161954
8086,162590
8087,162828
8088,164931
8089,165103
8090,165603
8091,166486
8092,166946
8093,167544
8094,168348
8095,168712
8096,170875
8097,173145
8098,64701
8099,65357
8100,7923
8101,69275
8102,74754
8103,80862
8104,89072
8105,96150
8106,101612
8107,111384
8108,130686
8109,158783
8110,169900
8111,3596
8112,2534
8113,3904
8114,5591
8115,5802
8116,8739
8117,4772
8118,102753
8119,2332
8120,2434
8121,2489
8122,4286
8123,2234
8124,478
8125,641
8126,813
8127,2035
8128,2044
8129,2055
8130,2098
8131,2649
8132,1604
8133,190
8134,2342
8135,2592
8136,3245
8137,4381
8138,4615
8139,5193
8140,5417
8141,6268
8142,2638
8143,2646
8144,2650
8145,2651
8146,2665
8147,2667
8148,26903
8149,95443
8150,125914
8151,129370
8152,130069
8153,130320
8154,131017
8155,131656
8156,868
8157,981
8158,4287
8159,4319
8160,4324
8161,4328
8162,4357
8163,4358
8164,4360
8165,243
8166,8530
8167,123947
8168,142
8169,1671
8170,1879
8171,2073
8172,2486
8173,2494
8174,2593
8175,50792
8176,117549
8177,151613
8178,1546
8179,2512
8180,4300
8181,4562
8182,6330
8183,6818
8184,7172
8185,7191
8186,8532
8187,8703
8188,32444
8189,33136
8190,34552
8191,40586
8192,43460
8193,46034
8194,46919
8195,52424
8196,59290
8197,59418
8198,59910
8199,60338
8200,61289
8201,62662
8202,63119
8203,64236
8204,65126
8205,66354
8206,2873
8207,2621
8208,4160
8209,4347
8210,4515
8211,4977
8212,6419
8213,159161
8214,1428
8215,3613
8216,129
8217,202
8218,269
8219,291
8220,418
8221,564
8222,874
8223,875
8224,992
8225,1323
8226,1351
8227,1404
8228,1439
8229,1475
8230,1523
8231,1551
8232,1750
8233,1798
8234,1896
8235,1988
8236,2256
8237,2305
8238,2362
8239,2559
8240,2562
8241,2639
8242,2733
8243,2880
8244,3050
8245,3180
8246,3389
8247,3423
8248,3425
8249,3432
8250,3436
8251,3459
8252,3497
8253,3715
8254,3725
8255,3886
8256,4061
8257,4092
8258,4131
8259,4245
8260,4294
8261,4482
8262,4490
8263,4518
8264,4589
8265,4597
8266,4605
8267,4622
8268,4629
8269,4634
8270,4664
8271,4821
8272,4893
8273,4909
8274,4912
8275,4966
8276,4989
8277,5046
8278,5226
8279,5240
8280,5248
8281,5305
8282,5310
8283,5337
8284,5437
8285,5442
8286,5451
8287,5470
8288,5493
8289,5589
8290,5638
8291,5689
8292,5731
8293,5760
8294,6019
8295,6024
8296,6025
8297,6141
8298,6193
8299,6315
8300,6316
8301,6466
8302,6493
8303,6519
8304,6523
8305,6638
8306,6816
8307,6845
8308,6851
8309,6905
8310,7009
8311,7062
8312,7294
8313,7354
8314,7450
8315,7625
8316,7725
8317,7728
8318,7791
8319,7810
8320,7811
8321,7812
8322,7841
8323,8221
8324,8266
8325,8426
8326,8451
8327,8593
8328,8709
8329,8899
8330,25752
8331,26422
8332,26504
8333,26554
8334,26745
8335,26782
8336,26915
8337,31429
8338,31467
8339,31617
8340,32139
8341,32289
8342,34645
8343,36533
8344,36539
8345,40959
8346,391
8347,6724
8348,795
8349,5581
8350,8241
8351,47394
8352,64338
8353,621
8354,2284
8355,3295
8356,6041
8357,6441
8358,6961
8359,7035
8360,7459
8361,7976
8362,8905
8363,8933
8364,26317
8365,26325
8366,27840
8367,32914
8368,33585
8369,51007
8370,54075
8371,57147
8372,61991
8373,70015
8374,74111
8375,80588
8376,83293
8377,85885
8378,91571
8379,100579
8380,111235
8381,117364
8382,126106
8383,134248
8384,135139
8385,140820
8386,143462
8387,144606
8388,4777
8389,5629
8390,5246
8391,7541
8392,57534
8393,790
8394,1169
8395,1413
8396,8191
8397,2620
8398,3240
8399,3502
8400,3963
8401,4607
8402,4660
8403,4711
8404,4795
8405,4944
8406,5186
8407,5263
8408,5412
8409,5642
8410,5768
8411,5847
8412,4277
8413,48342
8414,58490
8415,73319
8416,76680
8417,80551
8418,91474
8419,929
8420,966
8421,2928
8422,3506
8423,3634
8424,3687
8425,3724
8426,3834
8427,3957
8428,4289
8429,4416
8430,4434
8431,4486
8432,4667
8433,4690
8434,4695
8435,4939
8436,5202
8437,5238
8438,5382
8439,5447
8440,5712
8441,5732
8442,5772
8443,5780
8444,5800
8445,5936
8446,6051
8447,6094
8448,6101
8449,6410
8450,6525
8451,6639
8452,6779
8453,6894
8454,7095
8455,7205
8456,7708
8457,7943
8458,8447
8459,8690
8460,8851
8461,8884
8462,8900
8463,27790
8464,31104
8465,33817
8466,70641
8467,3092
8468,6371
8469,7118
8470,8291
8471,8401
8472,167746
8473,72424
8474,6826
8475,1456
8476,2339
8477,4089
8478,4962
8479,5035
8480,6559
8481,6631
8482,3368
8483,2844
8484,7010
8485,4441
8486,5918
8487,33036
8488,34666
8489,76317
8490,78313
8491,98
8492,320
8493,565
8494,746
8495,927
8496,1068
8497,1932
8498,2047
8499,2164
8500,2177
8501,2180
8502,2221
8503,2647
8504,2652
8505,2653
8506,2661
8507,2663
8508,2780
8509,2781
8510,2898
8511,2925
8512,2981
8513,3102
8514,3141
8515,3224
8516,3232
8517,3304
8518,3427
8519,3547
8520,3599
8521,3658
8522,3732
8523,3738
8524,3832
8525,3849
8526,3875
8527,3878
8528,3937
8529,4083
8530,4093
8531,4114
8532,4192
8533,4198
8534,4400
8535,4401
8536,4428
8537,4435
8538,4436
8539,4468
8540,4517
8541,4633
8542,4650
8543,4669
8544,4687
8545,4697
8546,4709
8547,4813
8548,5113
8549,5492
8550,5546
8551,7055
8552,7056
8553,7074
8554,7079
8555,7082
8556,7085
8557,7086
8558,7098
8559,7112
8560,7128
8561,7134
8562,7202
8563,7208
8564,7221
8565,7232
8566,7242
8567,2801
8568,3103
8569,3241
8570,3500
8571,3509
8572,4301
8573,4484
8574,4586
8575,4779
8576,4782
8577,4965
8578,5099
8579,5461
8580,5503
8581,6042
8582,6178
8583,6222
8584,6422
8585,6592
8586,6598
8587,6756
8588,6852
8589,6875
8590,7059
8591,7384
8592,7416
8593,8121
8594,8535
8595,8725
8596,8838
8597,8919
8598,8923
8599,8943
8600,8955
8601,26084
8602,26116
8603,26324
8604,27515
8605,27833
8606,30818
8607,31437
8608,32013
8609,32025
8610,32234
8611,32582
8612,32591
8613,33677
8614,33815
8615,34164
8616,37855
8617,50160
8618,51314
8619,51418
8620,51884
8621,52241
8622,54185
8623,56744
8624,57243
8625,58706
8626,58876
8627,58879
8628,60763
8629,60939
8630,60948
8631,62577
8632,65465
8633,67223
8634,68858
8635,71246
8636,71325
8637,71928
8638,72479
8639,73860
8640,74131
8641,74282
8642,79299
8643,80185
8644,80839
8645,80858
8646,82527
8647,82534
8648,83082
8649,83827
8650,85394
8651,86028
8652,86628
8653,88022
8654,88950
8655,90428
8656,91134
8657,91890
8658,93498
8659,98017
8660,99468
8661,110453
8662,112450
8663,114439
8664,463
8665,767
8666,1181
8667,1508
8668,1864
8669,2286
8670,2307
8671,2347
8672,2521
8673,2523
8674,2741
8675,3218
8676,3395
8677,3713
8678,4012
8679,4060
8680,4088
8681,4111
8682,4122
8683,4276
8684,4352
8685,4409
8686,4491
8687,4503
8688,4522
8689,4528
8690,4608
8691,4617
8692,4751
8693,4830
8694,4832
8695,4960
8696,5043
8697,5061
8698,5161
8699,5187
8700,5208
8701,5276
8702,5277
8703,5307
8704,5344
8705,5366
8706,5561
8707,5703
8708,5729
8709,5742
8710,5846
8711,5854
8712,5857
8713,5869
8714,5926
8715,5933
8716,5960
8717,5961
8718,5968
8719,6096
8720,6103
8721,6115
8722,6127
8723,6180
8724,6233
8725,6234
8726,6237
8727,6240
8728,6308
8729,6318
8730,6345
8731,6413
8732,6452
8733,6473
8734,614
8735,6485
8736,38499
8737,91199
8738,4505
8739,53808
8740,554
8741,7789
8742,4938
8743,359
8744,386
8745,1313
8746,1613
8747,1770
8748,1987
8749,2280
8750,2350
8751,2368
8752,2458
8753,2465
8754,2526
8755,2552
8756,2848
8757,3390
8758,3393
8759,3544
8760,3572
8761,3573
8762,4094
8763,4115
8764,4120
8765,4127
8766,4181
8767,4201
8768,4445
8769,4463
8770,4476
8771,4497
8772,4504
8773,4657
8774,4675
8775,4863
8776,4937
8777,4946
8778,4986
8779,5211
8780,5217
8781,5332
8782,5360
8783,4774
8784,6005
8785,6567
8786,7378
8787,2191
8788,101273
8789,6798
8790,59715
8791,2831
8792,93939
8793,27667
8794,68941
8795,96456
8796,5937
8797,7020
8798,6169
8799,503
8800,729
8801,864
8802,1893
8803,2938
8804,3620
8805,4422
8806,4575
8807,4712
8808,4849
8809,4884
8810,4920
8811,5071
8812,5352
8813,5516
8814,5525
8815,6160
8816,6202
8817,6217
8818,6609
8819,7067
8820,7352
8821,8841
8822,8952
8823,27376
8824,27820
8825,34148
8826,38188
8827,38538
8828,44511
8829,47793
8830,50658
8831,54796
8832,78116
8833,86723
8834,3109
8835,94022
8836,128991
8837,2508
8838,4118
8839,4559
8840,5874
8841,6022
8842,6313
8843,6394
8844,6424
8845,26778
8846,27373
8847,27624
8848,33966
8849,43869
8850,49872
8851,49917
8852,59727
8853,59846
8854,68659
8855,69988
8856,71450
8857,79006
8858,86955
8859,96616
8860,99087
8861,99787
8862,100010
8863,100046
8864,106240
8865,106540
8866,106749
8867,110130
8868,126562
8869,90343
8870,168330
8871,175475
8872,25901
8873,32943
8874,68194
8875,2547
8876,6895
8877,659
8878,1361
8879,2982
8880,4097
8881,6311
8882,137
8883,411
8884,685
8885,1063
8886,2545
8887,3803
8888,3883
8889,4227
8890,4824
8891,4897
8892,5075
8893,6341
8894,6853
8895,6877
8896,7167
8897,2157
8898,4312
8899,70864
8900,82928
8901,83478
8902,85796
8903,96815
8904,100397
8905,4925
8906,4184
8907,4856
8908,4858
8909,4991
8910,35015
8911,50923
8912,55999
8913,56915
8914,62834
8915,62836
8916,65612
8917,107780
8918,122916
8919,84847
8920,769
8921,3413
8922,4842
8923,5710
8924,976
8925,244
8926,1922
8927,2062
8928,2189
8929,27036
8930,44238
8931,84154
8932,757
8933,7486
8934,7919
8935,8292
8936,8785
8937,25964
8938,26701
8939,26713
8940,26743
8941,32452
8942,39474
8943,42217
8944,49060
8945,52806
8946,57502
8947,58059
8948,65796
8949,67929
8950,68956
8951,83193
8952,98604
8953,102088
8954,107196
8955,118466
8956,5205
8957,3585
8958,4341
8959,5647
8960,6012
8961,6158
8962,7169
8963,8799
8964,26561
8965,31687
8966,45852
8967,47516
8968,48520
8969,668
8970,670
8971,2507
8972,2544
8973,6425
8974,8198
8975,31195
8976,32352
8977,47868
8978,54354
8979,55100
8980,62376
8981,64695
8982,66659
8983,79927
8984,86750
8985,91673
8986,92841
8987,93006
8988,93805
8989,94480
8990,96179
8991,101962
8992,107912
8993,108056
8994,109951
8995,110297
8996,119802
8997,125926
8998,131066
8999,142113
9000,143367
9001,144656
9002,164175
9003,167724
9004,172143
9005,124
9006,128
9007,3446
9008,3680
9009,4208
9010,4584
9011,5896
9012,6031
9013,6611
9014,6860
9015,4877
9016,6999
9017,31747
9018,43832
9019,51287
9020,61373
9021,1364
9022,2215
9023,2216
9024,4419
9025,4439
9026,4785
9027,5844
9028,6687
9029,6981
9030,6982
9031,7396
9032,7485
9033,7749
9034,8383
9035,25898
9036,26052
9037,26158
9038,31930
9039,33930
9040,34326
9041,49394
9042,50942
9043,52831
9044,53447
9045,57326
9046,57421
9047,58246
9048,58332
9049,60363
9050,61394
9051,66808
9052,70565
9053,70946
9054,71571
9055,72104
9056,78655
9057,82041
9058,82366
9059,92058
9060,92198
9061,93693
9062,97966
9063,100356
9064,100906
9065,102188
9066,105837
9067,109864
9068,110380
9069,110746
9070,111245
9071,112089
9072,113159
9073,119190
9074,121122
9075,121799
9076,130684
9077,131180
9078,142074
9079,7879
9080,37495
9081,498
9082,2823
9083,4363
9084,4637
9085,4165
9086,4738
9087,5350
9088,5462
9089,61678
9090,6572
9091,32022
9092,34536
9093,47261
9094,49526
9095,51927
9096,55726
9097,60341
9098,66240
9099,109776
9100,112460
9101,5864
9102,5990
9103,8934
9104,25765
9105,27784
9106,32009
9107,44729
9108,53450
9109,847
9110,876
9111,495
9112,854
9113,6776
9114,27518
9115,34435
9116,55098
9117,57854
9118,73513
9119,91844
9120,103639
9121,135224
9122,138204
9123,139575
9124,3449
9125,1659
9126,183
9127,430
9128,2039
9129,2226
9130,2446
9131,2834
9132,2913
9133,3014
9134,3335
9135,3714
9136,4032
9137,4048
9138,4240
9139,4307
9140,4485
9141,4646
9142,4773
9143,4778
9144,4851
9145,4996
9146,5427
9147,6423
9148,6829
9149,7199
9150,7297
9151,7359
9152,7648
9153,7786
9154,7847
9155,7985
9156,8270
9157,8575
9158,31045
9159,31680
9160,36477
9161,43914
9162,51698
9163,53002
9164,55732
9165,1565
9166,6077
9167,44844
9168,48943
9169,51903
9170,5996
9171,6349
9172,7096
9173,79333
9174,132549
9175,140713
9176,30
9177,716
9178,2975
9179,3632
9180,129425
9181,3780
9182,27671
9183,61705
9184,67784
9185,26258
9186,34231
9187,39768
9188,57792
9189,96664
9190,102231
9191,4259
9192,5763
9193,44155
9194,59429
9195,2610
9196,2727
9197,3010
9198,69381
9199,896
9200,2923
9201,34523
9202,45506
9203,50851
9204,53024
9205,58964
9206,72043
9207,89305
9208,96
9209,297
9210,331
9211,4917
9212,4454
9213,5741
9214,6121
9215,6760
9216,6892
9217,6971
9218,8495
9219,27338
9220,27461
9221,27537
9222,31123
9223,31133
9224,32562
9225,33709
9226,34375
9227,38095
9228,41094
9229,44295
9230,44849
9231,46156
9232,46664
9233,47465
9234,50589
9235,52591
9236,53161
9237,55167
9238,55207
9239,55417
9240,56336
9241,56620
9242,57543
9243,58223
9244,58898
9245,59000
9246,59594
9247,60566
9248,60735
9249,60941
9250,61697
9251,61948
9252,62378
9253,63189
9254,65135
9255,66544
9256,69251
9257,70093
9258,70587
9259,71248
9260,71341
9261,71484
9262,72224
9263,72787
9264,73499
9265,73572
9266,73874
9267,74731
9268,74740
9269,76743
9270,76755
9271,77201
9272,77795
9273,78122
9274,78703
9275,78991
9276,79251
9277,79505
9278,79541
9279,79545
9280,79684
9281,79868
9282,80181
9283,82242
9284,82360
9285,83279
9286,83842
9287,84696
9288,84732
9289,87205
9290,88118
9291,88272
9292,89025
9293,89321
9294,89703
9295,90268
9296,90374
9297,90578
9298,91241
9299,91273
9300,91371
9301,91681
9302,92096
9303,93024
9304,93723
9305,93819
9306,93952
9307,94109
9308,94799
9309,94810
9310,98087
9311,98279
9312,99387
9313,99962
9314,100756
9315,102060
9316,103554
9317,103669
9318,103736
9319,103972
9320,104129
9321,104457
9322,105101
9323,105159
9324,105742
9325,107649
9326,108410
9327,108413
9328,108473
9329,108476
9330,109187
9331,110322
9332,111762
9333,112087
9334,112689
9335,113565
9336,113771
9337,113780
9338,114046
9339,117434
9340,117867
9341,120392
9342,128606
9343,128906
9344,129241
9345,129245
9346,130388
9347,132130
9348,133714
9349,133782
9350,137154
9351,141799
9352,142999
9353,143420
9354,143657
9355,150772
9356,151695
9357,151810
9358,155665
9359,155671
9360,155675
9361,155677
9362,155679
9363,155681
9364,155687
9365,159061
9366,159614
9367,161966
9368,162082
9369,162812
9370,163981
9371,165557
9372,165559
9373,165563
9374,165565
9375,165567
9376,166705
9377,167640
9378,168254
9379,168288
9380,168306
9381,168308
9382,169864
9383,173943
9384,173951
9385,173953
9386,173955
9387,173957
9388,2602
9389,2681
9390,3064
9391,3577
9392,4123
9393,4394
9394,4412
9395,4548
9396,5180
9397,5231
9398,5750
9399,5756
9400,6092
9401,6725
9402,7175
9403,7281
9404,7626
9405,5688
9406,771
9407,712
9408,713
9409,730
9410,791
9411,794
9412,816
9413,819
9414,843
9415,853
9416,856
9417,989
9418,1002
9419,1040
9420,1133
9421,6928
9422,8651
9423,4284
9424,6105
9425,6125
9426,7394
9427,7395
9428,2223
9429,2847
9430,2897
9431,3217
9432,3559
9433,5560
9434,1335
9435,2689
9436,2964
9437,3870
9438,83
9439,6883
9440,7457
9441,447
9442,3465
9443,8809
9444,1878
9445,4164
9446,4371
9447,4384
9448,4793
9449,5086
9450,5513
9451,5563
9452,5664
9453,6154
9454,6775
9455,7272
9456,7284
9457,33685
9458,34129
9459,37844
9460,452
9461,1397
9462,96563
9463,103624
9464,116307
9465,117109
9466,127116
9467,127206
9468,130840
9469,135504
9470,149534
9471,150694
9472,156903
9473,157361
9474,157851
9475,159755
9476,159827
9477,159917
9478,163713
9479,165503
9480,165969
9481,169694
9482,170357
9483,702
9484,3226
9485,4297
9486,4837
9487,5000
9488,5431
9489,5590
9490,5863
9491,6347
9492,6900
9493,7922
9494,8332
9495,8631
9496,8727
9497,9013
9498,25959
9499,26309
9500,26371
9501,39786
9502,40973
9503,48704
9504,51300
9505,73330
9506,79842
9507,86860
9508,106365
9509,108813
9510,110599
9511,113176
9512,122100
9513,124326
9514,125341
9515,128936
9516,129480
9517,133841
9518,137727
9519,140799
9520,157284
9521,161262
9522,161720
9523,169464
9524,937
9525,3096
9526,4108
9527,4279
9528,4282
9529,4708
9530,128592
9531,96314
9532,104863
9533,72165
9534,72483
9535,93297
9536,107627
9537,111375
9538,122898
9539,128520
9540,133798
9541,133867
9542,142374
9543,145028
9544,159441
9545,161078
9546,161686
9547,164200
9548,166918
9549,168286
9550,170401
9551,2079
9552,2522
9553,3958
9554,32392
9555,698
9556,111255
9557,139138
9558,141636
9559,70695
9560,6251
9561,26326
9562,51063
9563,58404
9564,72209
9565,74541
9566,75425
9567,80469
9568,81711
9569,84414
9570,88345
9571,93980
9572,94974
9573,95004
9574,95149
9575,95313
9576,95446
9577,95628
9578,96411
9579,102007
9580,102051
9581,102058
9582,102084
9583,102154
9584,104144
9585,104303
9586,105195
9587,108501
9588,109420
9589,109423
9590,109897
9591,109965
9592,110132
9593,110566
9594,110873
9595,114426
9596,115927
9597,117308
9598,118930
9599,119153
9600,121372
9601,121374
9602,122246
9603,124867
9604,126405
9605,128099
9606,128679
9607,128914
9608,131013
9609,131739
9610,132132
9611,133441
9612,133824
9613,134783
9614,136455
9615,136588
9616,138104
9617,141251
9618,142056
9619,145180
9620,146210
9621,147831
9622,151345
9623,151357
9624,155579
9625,155798
9626,155800
9627,156000
9628,156785
9629,157041
9630,157132
9631,157134
