movie_id,imdb_id,movie_title,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
47778,451176,Quinceañera,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47793,436689,The Puffy Chair,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47805,431213,Lassie,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
47810,450345,The Wicker Man,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
47830,414951,The Quiet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47860,84157,Ivanhoe,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
47868,88015,Ronja Rövardotter,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
47886,111807,Yrrol,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47894,460989,The Wind That Shakes the Barley,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
47937,464196,Severance,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47950,427969,Hollywoodland,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47952,475944,The Covenant,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
47956,31507,Jesse James,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
47970,434139,The Last Kiss,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47972,435479,Gabrielle,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
47976,427968,Trust the Man,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47978,423169,Sherrybaby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47997,387808,Idiocracy,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47999,486358,Jesus Camp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48001,456470,활,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48032,419198,La tigre e la neve,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48043,414993,The Fountain,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
48045,109440,La cité de la peur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48049,118644,Assassin(s),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48059,64107,A Boy Named Charlie Brown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48061,69289,"Snoopy, Come Home",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48082,354899,La science des rêves,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48093,439630,Tau man ji D,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48098,120088,Wicked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48123,32728,The Long Voyage Home,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48142,387877,The Black Dahlia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48150,380066,The Woods,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
48159,430779,Everyone's Hero,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48161,421206,Gridiron Gang,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48165,98327,Der siebente Kontinent,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48231,410730,Taxidermia,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48242,60712,Mondo Topless,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48262,799954,The Bridge,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48268,376591,Empire Falls,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48301,24473,The Private Life of Henry VIII,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
48304,472043,Apocalypto,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48308,107152,Household Saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48319,454824,Flyboys,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
48322,493430,Jackass Number Two,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48326,405676,All the King's Men,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48342,435623,Conversations with Other Women,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48346,110300,The Land Before Time II: The Great Valley Adventure,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48385,443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48394,457430,El laberinto del fauno,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
48407,49092,The Conqueror,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48412,406816,The Guardian,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48414,400717,Open Season,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48416,462519,School for Scoundrels,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48516,407887,The Departed,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48518,420294,The Texas Chainsaw Massacre: The Beginning,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48520,424993,Employee of the Month,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48522,457495,Stormbreaker,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48543,337573,Antikörper,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48560,439289,Running with Scissors,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48584,436262,Ellie Parker,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48591,433386,The Grudge 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48593,483726,Man of the Year,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
48596,419946,The Marine,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48598,420609,Infamous,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48600,430431,One Night with the King,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48660,430051,Elementarteilchen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48673,448909,Kummelin Jackpot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48678,426459,Feast,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48682,499537,Offside,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48682,499537,Offside,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48696,404203,Little Children,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48698,814075,Deliver Us from Evil,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48704,77531,F.I.S.T.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48711,805526,Facing the Giants,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48738,455590,The Last King of Scotland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48741,478049,The U.S. vs. John Lennon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48744,367027,Shortbus,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48770,324952,3 Blind Mice,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48774,206634,Children of Men,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
48780,482571,The Prestige,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48783,418689,Flags of Our Fathers,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
48791,434215,Flicka,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48817,492492,Sleeping Dogs Lie,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48825,417397,9 рота,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
48833,416871,Jadesoturi,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
48856,473488,A Guide To Recognizing Your Saints,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48863,431641,あずみ２　Death or Love,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48872,475169,13 Tzameti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48877,489270,Saw III,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48879,437232,Catch a Fire,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48883,853096,Death of a President,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48909,44314,5 Fingers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48943,457297,The Butterfly Effect 2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
48970,258885,站台,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48982,424095,Flushed Away,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48997,396171,Perfume: The Story of a Murderer,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49007,60121,Arabesque,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49013,452681,The Santa Clause 3: The Escape Clause,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49016,385057,The Long Weekend,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49060,108432,Umi ga Kikoeru,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49110,104905,Mom and Dad Save the World,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49130,401445,A Good Year,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49132,811136,Dixie Chicks: Shut Up and Sing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49200,40367,A Foreign Affair,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49205,433442,The Return,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
49220,470765,For Your Consideration,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49225,457496,Street Fight,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49263,486585,Fuck,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49265,420901,Shooting Dogs,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49272,381061,Casino Royale,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49274,366548,Happy Feet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49276,454987,Let's Go to Prison,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49278,453467,Déjà Vu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49280,308055,Bobby,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49282,790604,Deck the Halls,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49284,499603,10 Items or Less,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49286,457939,The Holiday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49312,448124,Snow Cake,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49314,433387,Harsh Times,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49330,490166,London to Brighton,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49347,460792,Fast Food Nation,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49355,29957,La bête humaine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49379,23731,"20,000 Years in Sing Sing",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49389,439,The Great Train Robbery,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49394,59719,Simón del desierto,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49396,365830,Tenacious D in The Pick of Destiny,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49422,464913,"OSS 117 : Le Caire, nid d'espions",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49435,393635,Reeker,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
49513,101985,牯嶺街少年殺人事件,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49524,762121,The Nativity Story,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49526,480271,Van Wilder 2: The Rise of Taj,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49528,454970,Turistas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49530,450259,Blood Diamond,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49571,27545,Dracula's Daughter,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
49615,491244,黑社会2：以和为贵,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49642,488658,Unaccompanied Minors,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49644,479965,Off the Black,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49647,413895,Charlotte's Web,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49649,449010,Eragon,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49651,479143,Rocky Balboa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49666,422295,Fur: An Imaginary Portrait of Diane Arbus,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
49737,365847,Shen hua,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49739,379918,Oyster Farmer,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
49766,49471,The Man Who Never Was,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
49772,446755,The Painted Veil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49793,758794,We Are Marshall,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49817,84509,The Plague Dogs,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49822,343737,The Good Shepherd,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
49824,443489,Dreamgirls,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49856,487503,La tourneuse de pages,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49872,831315,Loose Change: 2nd Edition,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49902,65622,Il Decameron,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49910,463998,Freedom Writers,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49917,783612,When the Levees Broke: A Requiem in Four Acts,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49932,460829,INLAND EMPIRE,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
49953,90798,Caravaggio,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49957,464049,The History Boys,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49961,465551,Notes on a Scandal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49979,139151,Inferno,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50003,398913,DOA: Dead or Alive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50005,473444,滿城盡帶黃金甲,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50011,808185,Den brysomme mannen,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50064,452624,The Good German,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
50066,428038,Sweet Land,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50068,498380,Letters from Iwo Jima,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50147,454082,Black Christmas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50149,308353,Happily N'Ever After,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
50151,763840,Home of the Brave,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50153,462229,Code Name: The Cleaner,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50158,775539,Stomp the Yard,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50160,482546,Miss Potter,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
50162,344854,Arthur et les Minimoys,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50183,323120,Loving Annabelle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50189,808146,American Pie Presents: The Naked Mile,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50245,69687,Alice in den Städten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50259,468526,Old Joy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50274,489327,Venus,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50440,772193,Primeval,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50442,426883,Alpha Dog,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50445,455960,The Hitcher,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50447,783238,The Dead Girl,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
50477,54377,Le Testament d'Orphée,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50482,395585,House Of 9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
50514,457655,Efter brylluppet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50517,497986,시간,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
50541,121210,Dinner for One,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50589,366721,Το Λιβάδι που δακρύζει,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
50594,60959,Sedmikrásky,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50601,398808,Bridge to Terabithia,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50610,453453,Beer League,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50613,369359,Dead Meat,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
50615,76263,Killer of Sheep,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50619,21331,Le sang d'un poète,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50628,758743,Dirty Sanchez: The Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50630,376181,Shadows in the Sun,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50641,76162,ハウス,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50651,822389,Kenny,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50658,473434,49 Up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50685,473308,Waitress,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705,418004,Neverwas,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
50740,58578,Seven Up!,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50742,66356,7 Plus Seven,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50774,417072,알포인트,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50792,395495,Catch and Release,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50794,475394,Smokin' Aces,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50796,397044,Blood and Chocolate,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
50798,799949,Epic Movie,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50800,425430,The Messengers,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
50802,490084,Because I Said So,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50804,367959,Hannibal Rising,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50806,477051,Norbit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50842,469754,Direktøren for det hele,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50851,380268,Cocaine Cowboys,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50858,441774,Lonely Hearts,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
50872,382932,Ratatouille,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50912,401711,"Paris, je t'aime",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50923,469263,The Astronaut Farmer,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50942,423505,"Wake Up, Ron Burgundy: The Lost Movie",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50944,478024,殺破狼,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50949,56210,Mafioso,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50954,482527,It's a Boy Girl Thing,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50970,66115,Myra Breckinridge,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51004,469062,Danika,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
51007,444182,Indigènes,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
51024,118414,The Odyssey,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51037,450340,Unknown,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
51063,425601,Trailer Park Boys: The Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51077,259324,Ghost Rider,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
51080,401997,Breach,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
51084,758766,Music and Lyrics,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51086,481369,The Number 23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
51088,499554,Reno 911!: Miami,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51091,462200,Black Snake Moan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51094,375785,Gray Matters,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51111,77350,"Co mi zrobisz, jak mnie złapiesz",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51174,432402,Factory Girl,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51187,435680,Kidulthood,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51255,425112,Hot Fuzz,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51277,78243,少林卅六房,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51287,26663,Mad Love,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51300,72317,The Trial of Billy Jack,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51312,398883,Le conseguenze dell'amore,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51314,465188,Nuovomondo,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
51354,67047,Emil i Lönneberga,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51357,112681,Citizen X,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51372,173714,Cats,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51412,435705,Next,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51418,443456,Breaking and Entering,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51433,399738,Les Temps qui changent,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
51455,301555,God Grew Tired of Us,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51457,492466,Iraq in Fragments,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51471,454776,Amazing Grace,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51498,264323,2001 Maniacs,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
